airline_name,date,route ,origin,origin code,destination code,destination,layover 1,layover 2,overall_rating,seat_comfort_rating,cabin_staff_rating,inflight_entertainment_rating,value_money_rating
emirates,2015-07-06,delhi|dubai,delhi,DEL,DXB,dubai,,,5,5,5,5,4
emirates,2015-07-04,bom|dxb,bom,BOM,DXB,dxb,,,4.5,4,5,4,4
emirates,2015-07-04,sydney|bangkok,sydney,SYD,BKK,bangkok,,,4.5,5,5,4,4
emirates,2015-07-04,cairo|melbourne,cairo,CAI,MEL,melbourne,,,3,4,4,2,4
emirates,2015-07-03,glasgow|sin,glasgow,GLA,SIN,sin,,,4,5,5,5,5
emirates,2015-07-03,sin|dubai,sin,SIN,DXB,dubai,,,4,5,5,5,5
emirates,2015-07-03,bom|dxb,bom,BOM,DXB,dxb,,,4.5,5,5,4,5
emirates,2015-07-02,sydney|auckland,sydney,SYD,AKL,auckland,,,2.5,4,2,5,5
emirates,2015-06-29,glasgow|delhi,glasgow,GLA,DEL,delhi,,,1,4,4,,1
emirates,2015-06-29,delhi|dubai,delhi,DEL,DXB,dubai,,,1,4,4,,1
emirates,2015-06-29,moscow|phuket,moscow,SVO,HKT,phuket,,,3,3,2,4,3
emirates,2015-06-29,phuket|dubai,phuket,HKT,DXB,dubai,,,3,3,2,4,3
emirates,2015-06-28,hyderabad|dubai,hyderabad,HYD,DXB,dubai,,,4,3,4,5,4
emirates,2015-06-27,kochin|kwi,kochin,COK,KWI,kwi,,,4,4,4,4,4
emirates,2015-06-27,kwi|dxb,kwi,KWI,DXB,dxb,,,4,4,4,4,4
emirates,2015-06-22,jfk|dxb,jfk,JFK,DXB,dxb,,,1.5,4,1,5,3
emirates,2015-06-20,mxp|jfk,mxp,MXP,JFK,jfk,,,5,5,5,5,3
emirates,2015-06-20,lax|dmm,lax,LAX,DMM,dmm,,,3.5,4,5,5,3
emirates,2015-06-20,dmm|dubai,dmm,DMM,DXB,dubai,,,3.5,4,5,5,3
emirates,2015-06-20,dubai|ron,dubai,DXB,YYZ,ron,,,5,4,5,5,5
emirates,2015-06-19,jfk new york|dubai,jfk new york,JFK,DXB,dubai,,,0.5,4,3,2,3
emirates,2015-06-19,london|sydney,london,LHR,SYD,sydney,,,1,5,5,,1
emirates,2015-06-19,sydney|dubai,sydney,SYD,DXB,dubai,,,1,5,5,,1
emirates,2015-06-18,sin|nice,sin,SIN,NCE,nice,,,4,4,4,4,4
emirates,2015-06-18,nice|dubai,nice,NCE,DXB,dubai,,,4,4,4,4,4
emirates,2015-06-17,muscat|manchester,muscat,MCT,MAN,manchester,,,5,4,5,5,4
emirates,2015-06-17,manchester|dubai,manchester,MAN,DXB,dubai,,,5,4,5,5,4
emirates,2015-06-16,prg|del,prg,PRG,DEL,del,,,4.5,5,5,5,5
emirates,2015-06-16,del|dxb,del,DEL,DXB,dxb,,,4.5,5,5,5,5
emirates,2015-06-16,london|jeddah,london,LHR,JED,jeddah,,,5,4,5,5,4
emirates,2015-06-16,sfo|del,sfo,SFO,DEL,del,,,2,3,3,5,3
emirates,2015-06-16,del|dubai,del,DEL,DXB,dubai,,,2,3,3,5,3
emirates,2015-06-16,zürich|dubai,zürich,ZRH,DXB,dubai,,,4,4,4,5,5
emirates,2015-06-16,dublin|dubai,dublin,DUB,DXB,dubai,,,1.5,2,1,3,2
emirates,2015-06-15,dubai|kyo,dubai,DXB,KYO,kyo,,,3,1,4,5,4
emirates,2015-06-14,cairo|dubai,cairo,CAI,DXB,dubai,,,4.5,5,4,5,4
emirates,2015-06-14,brisbane|london,brisbane,BNE,LHR,london,,,0.5,1,1,1,2
emirates,2015-06-14,london|dubai,london,LHR,DXB,dubai,,,0.5,1,1,1,2
emirates,2015-06-13,dubai|bangkok,dubai,DXB,BKK,bangkok,,,4,4,5,5,5
